,Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity,file_path,Widths,Heights,Ratios,Pixels
2874,49eebb8ad416c48cccc5d9347234a98a,0,1,1,1,0,0,0,0,1,1,0,0,66,petfinder-pawpularity-score/train/49eebb8ad416c48cccc5d9347234a98a.jpg,1280,960,1.3333333333333333,1228800
2875,49f4e77fa71fb673b7f77f90b5e89ed1,0,0,0,0,0,0,1,0,0,0,0,0,16,petfinder-pawpularity-score/train/49f4e77fa71fb673b7f77f90b5e89ed1.jpg,1279,855,1.495906432748538,1093545
2876,49fbb4e913304346011d6a2a51290e87,0,0,1,1,0,0,0,0,0,0,0,0,23,petfinder-pawpularity-score/train/49fbb4e913304346011d6a2a51290e87.jpg,720,960,0.75,691200
2877,4a0032b8dccfec0e2719b46544ba32ce,0,1,1,1,0,0,1,0,0,0,0,0,37,petfinder-pawpularity-score/train/4a0032b8dccfec0e2719b46544ba32ce.jpg,720,480,1.5,345600
2878,4a116e3b86c9d2a84e5055fee98b6c43,0,0,0,1,0,0,0,0,0,0,0,0,29,petfinder-pawpularity-score/train/4a116e3b86c9d2a84e5055fee98b6c43.jpg,540,960,0.5625,518400
2879,4a17a97101a03ab56bee765c65c6a819,0,1,1,1,0,0,0,0,0,0,0,0,47,petfinder-pawpularity-score/train/4a17a97101a03ab56bee765c65c6a819.jpg,212,300,0.7066666666666667,63600
2880,4a1cfb96220f67ffca330ff41dba678f,0,1,1,0,0,0,1,0,0,0,0,0,42,petfinder-pawpularity-score/train/4a1cfb96220f67ffca330ff41dba678f.jpg,1280,960,1.3333333333333333,1228800
2881,4a434ed3c66165dd57fe9f74744baa34,0,1,1,1,0,0,0,0,0,0,0,0,100,petfinder-pawpularity-score/train/4a434ed3c66165dd57fe9f74744baa34.jpg,492,443,1.110609480812641,217956
2882,4a4b92b7387e75223b2fd1e502e71ce3,0,1,1,1,0,0,1,0,0,0,0,0,24,petfinder-pawpularity-score/train/4a4b92b7387e75223b2fd1e502e71ce3.jpg,677,847,0.7992916174734357,573419
2883,4a572690dfe0e171f7027e1e0afe578b,0,1,1,1,0,0,0,0,0,0,0,0,26,petfinder-pawpularity-score/train/4a572690dfe0e171f7027e1e0afe578b.jpg,540,960,0.5625,518400
2884,4a5ee28aacb0611e10a69b56639a4dea,0,1,1,1,0,0,0,0,0,0,0,0,32,petfinder-pawpularity-score/train/4a5ee28aacb0611e10a69b56639a4dea.jpg,1280,720,1.7777777777777777,921600
2885,4a6dabcfc18e55e8d66060a40ac7e5b0,0,1,1,0,0,0,0,0,0,0,0,0,27,petfinder-pawpularity-score/train/4a6dabcfc18e55e8d66060a40ac7e5b0.jpg,1280,1280,1.0,1638400
2886,4a6e25033c2dd569e353ac63da46d4de,0,1,1,0,0,0,0,0,0,0,0,0,35,petfinder-pawpularity-score/train/4a6e25033c2dd569e353ac63da46d4de.jpg,597,728,0.820054945054945,434616
2887,4a777b59f5c51de5f8cffa580a89d8ce,0,1,1,1,0,1,0,0,0,0,0,0,34,petfinder-pawpularity-score/train/4a777b59f5c51de5f8cffa580a89d8ce.jpg,960,720,1.3333333333333333,691200
2888,4a7ce958f3145d808653f3da506dfb15,0,0,0,1,0,0,0,0,0,0,0,0,41,petfinder-pawpularity-score/train/4a7ce958f3145d808653f3da506dfb15.jpg,1080,810,1.3333333333333333,874800
2889,4a896237b9eda03544419033611aaf1b,0,0,0,0,0,0,1,0,0,0,0,1,31,petfinder-pawpularity-score/train/4a896237b9eda03544419033611aaf1b.jpg,368,756,0.48677248677248675,278208
2890,4a8cbef77a9a53bca7fa4f2dba461114,0,1,1,1,0,1,0,0,0,0,0,0,59,petfinder-pawpularity-score/train/4a8cbef77a9a53bca7fa4f2dba461114.jpg,443,959,0.4619395203336809,424837
2891,4a99251205ffaf23a483b727bdf866a1,0,0,0,1,0,0,0,0,1,0,0,0,11,petfinder-pawpularity-score/train/4a99251205ffaf23a483b727bdf866a1.jpg,803,960,0.8364583333333333,770880
2892,4aae265edb87d877037116e982a95050,0,1,1,1,0,0,0,1,1,1,1,0,47,petfinder-pawpularity-score/train/4aae265edb87d877037116e982a95050.jpg,960,960,1.0,921600
2893,4ab407534f6153ba427f901eb2b45c5b,0,0,0,1,0,0,0,0,0,0,0,0,100,petfinder-pawpularity-score/train/4ab407534f6153ba427f901eb2b45c5b.jpg,720,960,0.75,691200
2894,4ab88f27a0bde7b64c1ec9c38f8ef7cd,0,1,1,1,0,0,0,0,0,0,0,0,57,petfinder-pawpularity-score/train/4ab88f27a0bde7b64c1ec9c38f8ef7cd.jpg,540,960,0.5625,518400
2895,4aba6632efc0217181b69360a2436afd,0,1,1,1,0,0,0,0,0,0,0,0,3,petfinder-pawpularity-score/train/4aba6632efc0217181b69360a2436afd.jpg,576,960,0.6,552960
2896,4abd5fc7c6b5db63bd1dc45788c4e6d5,0,1,1,1,0,0,0,0,1,0,0,0,35,petfinder-pawpularity-score/train/4abd5fc7c6b5db63bd1dc45788c4e6d5.jpg,405,720,0.5625,291600
2897,4abe7eaecbc07d04212b8d918c2824cd,0,1,1,1,0,0,0,0,0,1,0,0,38,petfinder-pawpularity-score/train/4abe7eaecbc07d04212b8d918c2824cd.jpg,720,960,0.75,691200
2898,4ac4bd321e6e281d1bface0acd223d32,0,1,1,1,0,0,1,0,0,0,0,0,37,petfinder-pawpularity-score/train/4ac4bd321e6e281d1bface0acd223d32.jpg,720,960,0.75,691200
2899,4ac81eb17b3a46b01931f10992d88a1e,0,1,1,1,0,0,0,0,0,0,0,0,25,petfinder-pawpularity-score/train/4ac81eb17b3a46b01931f10992d88a1e.jpg,720,960,0.75,691200
2900,4adf50b6ef03d5e29d126a5a21b8fe9f,0,1,1,1,0,0,0,0,1,1,0,0,38,petfinder-pawpularity-score/train/4adf50b6ef03d5e29d126a5a21b8fe9f.jpg,1280,960,1.3333333333333333,1228800
2901,4aeb75ca3722b87a6534c7e349d0613c,0,1,1,1,0,0,0,0,0,0,0,0,19,petfinder-pawpularity-score/train/4aeb75ca3722b87a6534c7e349d0613c.jpg,1280,1280,1.0,1638400
2902,4af5dffff3dfe79af25312c77b44468e,0,1,1,1,0,0,0,0,1,1,0,0,18,petfinder-pawpularity-score/train/4af5dffff3dfe79af25312c77b44468e.jpg,720,960,0.75,691200
2903,4afb6f1cfbb38f4664fb16c57d7d52ab,0,1,1,1,0,0,0,0,0,0,0,0,22,petfinder-pawpularity-score/train/4afb6f1cfbb38f4664fb16c57d7d52ab.jpg,763,960,0.7947916666666667,732480
2904,4b01c54cc36774ec28ea5c59d139551e,0,0,0,1,0,0,0,0,0,0,0,0,38,petfinder-pawpularity-score/train/4b01c54cc36774ec28ea5c59d139551e.jpg,640,480,1.3333333333333333,307200
2905,4b0732726652b465f4c4a07fb6ca16e2,0,1,1,1,0,0,0,0,0,0,0,0,51,petfinder-pawpularity-score/train/4b0732726652b465f4c4a07fb6ca16e2.jpg,720,960,0.75,691200
2906,4b0f197f8fa07580f1fc5da314920eca,1,1,1,1,0,0,0,0,0,0,0,0,37,petfinder-pawpularity-score/train/4b0f197f8fa07580f1fc5da314920eca.jpg,720,960,0.75,691200
2907,4b0fedfdf53c4383aa19f2b040b3232c,0,1,1,1,0,0,0,0,1,0,0,0,5,petfinder-pawpularity-score/train/4b0fedfdf53c4383aa19f2b040b3232c.jpg,793,960,0.8260416666666667,761280
2908,4b1be5dcdf205836b6c62ea777e437c6,0,1,1,1,0,0,0,0,0,1,0,0,55,petfinder-pawpularity-score/train/4b1be5dcdf205836b6c62ea777e437c6.jpg,596,960,0.6208333333333333,572160
2909,4b1c900512425eec3971ce434f8ea6f8,0,1,1,1,0,1,0,0,0,0,0,0,24,petfinder-pawpularity-score/train/4b1c900512425eec3971ce434f8ea6f8.jpg,720,960,0.75,691200
2910,4b22a815aecff494a98e915b3ffbed2f,0,1,1,1,0,1,0,0,0,1,1,0,100,petfinder-pawpularity-score/train/4b22a815aecff494a98e915b3ffbed2f.jpg,640,517,1.2379110251450678,330880
2911,4b249023b0234766daa3258ac27577ac,0,1,1,1,0,0,0,0,0,0,0,0,27,petfinder-pawpularity-score/train/4b249023b0234766daa3258ac27577ac.jpg,720,960,0.75,691200
2912,4b3a64690f86c2d815c2b5da4578d9a2,0,0,1,1,0,0,0,0,0,0,0,0,60,petfinder-pawpularity-score/train/4b3a64690f86c2d815c2b5da4578d9a2.jpg,720,960,0.75,691200
2913,4b439fc7d5f5f68fa366aee88405ec9a,0,0,0,1,0,0,0,0,0,0,0,0,74,petfinder-pawpularity-score/train/4b439fc7d5f5f68fa366aee88405ec9a.jpg,450,600,0.75,270000
2914,4b44172fd0a2ba95f76655540626e81d,0,0,0,1,0,0,0,0,0,0,0,0,48,petfinder-pawpularity-score/train/4b44172fd0a2ba95f76655540626e81d.jpg,720,960,0.75,691200
2915,4b60b90f304abb6c272ba1580cfe79b3,0,1,1,1,0,0,1,0,0,0,0,0,33,petfinder-pawpularity-score/train/4b60b90f304abb6c272ba1580cfe79b3.jpg,540,960,0.5625,518400
2916,4b611f07fb0d2850af18fb212e6d79fa,0,1,1,1,0,0,0,0,0,0,0,0,65,petfinder-pawpularity-score/train/4b611f07fb0d2850af18fb212e6d79fa.jpg,480,960,0.5,460800
2917,4b618cd51feea66ef7e30489f8effa36,0,1,1,1,0,1,0,0,0,0,0,0,17,petfinder-pawpularity-score/train/4b618cd51feea66ef7e30489f8effa36.jpg,540,960,0.5625,518400
2918,4b6340fabfa68241ccd90def26af4bdc,0,1,1,1,0,0,0,0,0,0,0,0,44,petfinder-pawpularity-score/train/4b6340fabfa68241ccd90def26af4bdc.jpg,559,960,0.5822916666666667,536640
2919,4b6ad8f1dbc0265af3e15e3619d6c24f,0,1,1,1,0,0,0,0,1,0,0,0,28,petfinder-pawpularity-score/train/4b6ad8f1dbc0265af3e15e3619d6c24f.jpg,960,960,1.0,921600
2920,4b6b033afc61fa88c29f2dfbeab79d4b,0,1,1,1,0,0,0,0,1,1,0,0,45,petfinder-pawpularity-score/train/4b6b033afc61fa88c29f2dfbeab79d4b.jpg,720,960,0.75,691200
2921,4b6f3407bfcf4fb299eb422da7069f00,0,1,1,1,0,0,0,0,0,1,0,0,49,petfinder-pawpularity-score/train/4b6f3407bfcf4fb299eb422da7069f00.jpg,960,960,1.0,921600
2922,4b792ec239070d4135b7a1bdcdcfea9f,0,1,1,1,0,0,0,0,0,1,0,0,47,petfinder-pawpularity-score/train/4b792ec239070d4135b7a1bdcdcfea9f.jpg,720,960,0.75,691200
2923,4b799b62d24daf17856fb4698ec70931,1,1,1,1,0,0,0,0,0,0,0,0,37,petfinder-pawpularity-score/train/4b799b62d24daf17856fb4698ec70931.jpg,720,960,0.75,691200
2924,4b8a20df3e6112a1ad3ca73464916fdf,0,1,1,1,0,1,0,0,0,0,0,0,44,petfinder-pawpularity-score/train/4b8a20df3e6112a1ad3ca73464916fdf.jpg,540,960,0.5625,518400
2925,4b8ad6be3708cff4bbf0eecebf38a2a6,0,0,1,1,0,0,0,0,0,0,0,1,41,petfinder-pawpularity-score/train/4b8ad6be3708cff4bbf0eecebf38a2a6.jpg,960,960,1.0,921600
2926,4b969d7a5e55de08660c6affb8dcf04c,0,1,1,1,0,0,0,0,0,0,0,0,100,petfinder-pawpularity-score/train/4b969d7a5e55de08660c6affb8dcf04c.jpg,691,840,0.8226190476190476,580440
2927,4b9cd5b04edfdc185e24dbe112257f42,0,1,1,1,0,0,0,0,0,0,0,0,28,petfinder-pawpularity-score/train/4b9cd5b04edfdc185e24dbe112257f42.jpg,1280,960,1.3333333333333333,1228800
2928,4ba1529e4ca691d68ee05f69d3416bf3,0,1,1,1,0,0,0,0,1,0,0,0,19,petfinder-pawpularity-score/train/4ba1529e4ca691d68ee05f69d3416bf3.jpg,540,960,0.5625,518400
2929,4ba2e1db28debba31dff900312bca2d6,0,1,1,1,0,0,0,0,0,0,0,0,48,petfinder-pawpularity-score/train/4ba2e1db28debba31dff900312bca2d6.jpg,240,320,0.75,76800
2930,4bab0e7fd202c4c6df7987dea364c50c,0,1,1,1,0,0,0,0,0,0,0,0,61,petfinder-pawpularity-score/train/4bab0e7fd202c4c6df7987dea364c50c.jpg,540,960,0.5625,518400
2931,4baf95868385de5c7746297c54a7ce33,0,1,1,1,0,0,0,0,0,1,0,0,47,petfinder-pawpularity-score/train/4baf95868385de5c7746297c54a7ce33.jpg,720,960,0.75,691200
2932,4bb40ea089e83d0a653702658084e43d,0,1,1,1,0,1,0,0,0,0,0,0,9,petfinder-pawpularity-score/train/4bb40ea089e83d0a653702658084e43d.jpg,619,960,0.6447916666666667,594240
2933,4bb62704bead8fc45f8747dc1d39ce1f,0,1,1,1,0,0,0,0,1,1,0,0,47,petfinder-pawpularity-score/train/4bb62704bead8fc45f8747dc1d39ce1f.jpg,720,960,0.75,691200
2934,4bba6549d16ea0478734531b27d52a70,0,1,1,1,0,0,0,0,0,0,0,0,35,petfinder-pawpularity-score/train/4bba6549d16ea0478734531b27d52a70.jpg,405,720,0.5625,291600
2935,4bc3709aee602e9edd84f43c643024bd,0,1,1,1,0,0,0,0,0,0,0,0,43,petfinder-pawpularity-score/train/4bc3709aee602e9edd84f43c643024bd.jpg,720,960,0.75,691200
2936,4bc46d93185fdcc91cfb8ef80363bbb0,0,0,1,1,0,0,0,0,0,0,0,0,35,petfinder-pawpularity-score/train/4bc46d93185fdcc91cfb8ef80363bbb0.jpg,540,960,0.5625,518400
2937,4bc6822f43e2674e94d923decec43915,0,1,1,1,0,1,0,0,0,0,0,0,18,petfinder-pawpularity-score/train/4bc6822f43e2674e94d923decec43915.jpg,594,960,0.61875,570240
2938,4bcf890a0cfa1432a8dbda7f4c22903e,0,1,1,1,0,0,0,0,0,0,0,0,40,petfinder-pawpularity-score/train/4bcf890a0cfa1432a8dbda7f4c22903e.jpg,720,960,0.75,691200
2939,4bd1a7f75b12b2cf8555e290e14ad927,0,0,1,0,0,0,0,0,0,0,0,0,63,petfinder-pawpularity-score/train/4bd1a7f75b12b2cf8555e290e14ad927.jpg,405,720,0.5625,291600
2940,4bd8a698f303ce384ae7f94486c97135,0,0,0,1,0,0,0,0,0,0,0,0,19,petfinder-pawpularity-score/train/4bd8a698f303ce384ae7f94486c97135.jpg,720,960,0.75,691200
2941,4be26c18d251ad9f9de3d7355dc43691,0,1,1,1,0,0,0,0,1,0,0,0,22,petfinder-pawpularity-score/train/4be26c18d251ad9f9de3d7355dc43691.jpg,720,960,0.75,691200
2942,4be8c5765655cfb91c7210bb59d58764,0,1,1,1,0,0,0,0,0,0,0,0,13,petfinder-pawpularity-score/train/4be8c5765655cfb91c7210bb59d58764.jpg,540,960,0.5625,518400
2943,4bebe6c9290d5b8a471f797b356754af,0,1,1,1,0,0,0,0,1,1,0,0,36,petfinder-pawpularity-score/train/4bebe6c9290d5b8a471f797b356754af.jpg,720,960,0.75,691200
2944,4beff0d42b3f8e74501d0cc18632cc99,0,1,1,0,0,0,1,1,1,1,1,0,33,petfinder-pawpularity-score/train/4beff0d42b3f8e74501d0cc18632cc99.jpg,540,876,0.6164383561643836,473040
2945,4bf12edc5a1c9dc5438508f074d7b778,0,1,1,1,0,0,0,0,0,1,0,0,63,petfinder-pawpularity-score/train/4bf12edc5a1c9dc5438508f074d7b778.jpg,720,960,0.75,691200
2946,4bfa1e0466d62e16ed399449fce84b09,0,1,1,1,0,0,0,0,0,0,0,0,17,petfinder-pawpularity-score/train/4bfa1e0466d62e16ed399449fce84b09.jpg,1280,960,1.3333333333333333,1228800
2947,4c096682359dbe62b1c4de93e1a72946,0,1,1,1,0,0,0,1,0,0,0,0,28,petfinder-pawpularity-score/train/4c096682359dbe62b1c4de93e1a72946.jpg,1280,1280,1.0,1638400
2948,4c0b43aba1a58123422d6b6ba983019b,0,0,0,1,0,0,0,0,0,0,0,0,58,petfinder-pawpularity-score/train/4c0b43aba1a58123422d6b6ba983019b.jpg,540,960,0.5625,518400
2949,4c147106ba34a0480d16555f825aaefb,0,1,1,1,0,0,0,0,1,0,0,0,13,petfinder-pawpularity-score/train/4c147106ba34a0480d16555f825aaefb.jpg,1080,810,1.3333333333333333,874800
2950,4c1649361805179f87efd4659d0807d5,0,0,1,1,0,0,0,0,0,0,0,1,11,petfinder-pawpularity-score/train/4c1649361805179f87efd4659d0807d5.jpg,540,557,0.9694793536804309,300780
2951,4c1d7b74fd158c92b534b458b99445f8,0,1,1,1,0,0,0,0,1,1,0,0,48,petfinder-pawpularity-score/train/4c1d7b74fd158c92b534b458b99445f8.jpg,720,960,0.75,691200
2952,4c1e05895368c997fdd709bbd1ac3dae,0,1,1,1,0,0,0,0,0,0,0,0,2,petfinder-pawpularity-score/train/4c1e05895368c997fdd709bbd1ac3dae.jpg,480,360,1.3333333333333333,172800
2953,4c20fd8573233d5b293d33888bb822c7,0,1,1,1,0,0,0,0,0,0,0,0,35,petfinder-pawpularity-score/train/4c20fd8573233d5b293d33888bb822c7.jpg,540,960,0.5625,518400
2954,4c22fe518a7e8878dc8dfbbf9fd03bf1,0,1,1,1,0,0,0,0,0,0,0,0,51,petfinder-pawpularity-score/train/4c22fe518a7e8878dc8dfbbf9fd03bf1.jpg,1280,960,1.3333333333333333,1228800
2955,4c253d54445ead5d79769614671604a0,0,1,1,1,0,1,0,0,0,0,0,0,21,petfinder-pawpularity-score/train/4c253d54445ead5d79769614671604a0.jpg,540,960,0.5625,518400
2956,4c2e26c606c94e74187268f0caa8cedb,0,1,1,1,0,0,1,0,0,0,0,0,30,petfinder-pawpularity-score/train/4c2e26c606c94e74187268f0caa8cedb.jpg,720,960,0.75,691200
2957,4c32ba22c004167a97f21fdc9bdde79c,0,1,1,1,0,1,0,1,0,0,1,0,28,petfinder-pawpularity-score/train/4c32ba22c004167a97f21fdc9bdde79c.jpg,720,960,0.75,691200
2958,4c36bbb140ba3e2d2bd992543ee10846,0,1,1,1,0,0,0,0,1,1,0,0,87,petfinder-pawpularity-score/train/4c36bbb140ba3e2d2bd992543ee10846.jpg,720,960,0.75,691200
2959,4c507578c1cdf3bda74e7bacd383baa0,0,0,1,1,0,0,0,0,1,1,0,0,18,petfinder-pawpularity-score/train/4c507578c1cdf3bda74e7bacd383baa0.jpg,371,329,1.127659574468085,122059
2960,4c5292458992d53f935e64904d201f90,0,0,1,0,0,0,0,0,0,0,0,0,32,petfinder-pawpularity-score/train/4c5292458992d53f935e64904d201f90.jpg,540,960,0.5625,518400
2961,4c5e074e2956699e48b389401540aeed,0,1,1,0,0,0,1,0,0,1,1,0,43,petfinder-pawpularity-score/train/4c5e074e2956699e48b389401540aeed.jpg,960,960,1.0,921600
2962,4c60ce7e7edc74edc33569a0f22697f0,0,1,1,1,0,0,0,0,0,0,0,0,34,petfinder-pawpularity-score/train/4c60ce7e7edc74edc33569a0f22697f0.jpg,720,960,0.75,691200
2963,4c69e21c94a3db974a4ea2c913c118c3,0,1,1,1,0,0,1,0,0,0,0,0,62,petfinder-pawpularity-score/train/4c69e21c94a3db974a4ea2c913c118c3.jpg,600,800,0.75,480000
2964,4c6b9386772048b2dca9928dbb89b8fd,0,1,1,1,0,0,0,0,1,0,1,0,50,petfinder-pawpularity-score/train/4c6b9386772048b2dca9928dbb89b8fd.jpg,720,960,0.75,691200
2965,4c6d4720d4ae174bcc87cab74470aee5,0,1,1,1,0,0,0,0,0,0,0,0,34,petfinder-pawpularity-score/train/4c6d4720d4ae174bcc87cab74470aee5.jpg,768,1280,0.6,983040
2966,4c7572530ea1fc342e12e281eb3c9911,0,1,1,1,0,0,0,0,1,1,0,0,70,petfinder-pawpularity-score/train/4c7572530ea1fc342e12e281eb3c9911.jpg,720,960,0.75,691200
2967,4c785fc9ba2408733889b1d31653acf8,0,1,1,1,0,0,0,0,0,0,0,0,27,petfinder-pawpularity-score/train/4c785fc9ba2408733889b1d31653acf8.jpg,720,960,0.75,691200
2968,4c7a64ffe633d1bb236f77bfed0f0342,0,0,0,0,0,0,0,1,1,1,0,0,23,petfinder-pawpularity-score/train/4c7a64ffe633d1bb236f77bfed0f0342.jpg,1280,1280,1.0,1638400
2969,4c7da90043e9d4cdf5d6c1e1d605808f,0,1,1,0,0,0,0,0,0,0,0,0,35,petfinder-pawpularity-score/train/4c7da90043e9d4cdf5d6c1e1d605808f.jpg,1280,1280,1.0,1638400
2970,4c82ce76b6465f2d3ac1c919a0325d48,0,0,1,0,0,0,1,0,0,0,0,1,21,petfinder-pawpularity-score/train/4c82ce76b6465f2d3ac1c919a0325d48.jpg,792,574,1.3797909407665505,454608
2971,4c8a240e9faa998a34c1f1b5c304bdb4,0,1,1,1,0,0,1,0,0,0,0,0,42,petfinder-pawpularity-score/train/4c8a240e9faa998a34c1f1b5c304bdb4.jpg,1279,959,1.3336809176225235,1226561
2972,4c938814b39288805e46b2e1b5e1896a,0,1,1,0,0,0,0,1,1,1,1,0,43,petfinder-pawpularity-score/train/4c938814b39288805e46b2e1b5e1896a.jpg,960,960,1.0,921600
2973,4ca463c6921277dac72f85290a6a00f2,0,1,1,1,0,0,0,0,0,0,0,0,21,petfinder-pawpularity-score/train/4ca463c6921277dac72f85290a6a00f2.jpg,720,960,0.75,691200
2974,4ca7601cfe9239b4606c6969c333f159,0,1,1,1,0,0,0,1,0,0,1,0,92,petfinder-pawpularity-score/train/4ca7601cfe9239b4606c6969c333f159.jpg,652,927,0.703344120819849,604404
2975,4cade61e118c0294f7791eb151b2bb16,0,1,1,1,0,0,0,0,0,0,0,0,37,petfinder-pawpularity-score/train/4cade61e118c0294f7791eb151b2bb16.jpg,652,960,0.6791666666666667,625920
2976,4caf3c2febb974032acb5516bcf972e5,0,1,1,1,0,0,0,0,0,0,0,0,25,petfinder-pawpularity-score/train/4caf3c2febb974032acb5516bcf972e5.jpg,576,960,0.6,552960
2977,4cb6e46e1527b21cfa9d6f6715def300,0,1,1,1,0,0,1,0,0,0,0,0,51,petfinder-pawpularity-score/train/4cb6e46e1527b21cfa9d6f6715def300.jpg,1280,812,1.5763546798029557,1039360
2978,4cbc8740d68dd83bdffefaa9dcbb5e70,0,1,1,1,0,0,0,0,0,0,0,0,21,petfinder-pawpularity-score/train/4cbc8740d68dd83bdffefaa9dcbb5e70.jpg,1280,1022,1.2524461839530332,1308160
2979,4cc695810195ff62ff5873bc5cf8d8c8,0,1,1,1,0,0,0,0,0,0,0,0,25,petfinder-pawpularity-score/train/4cc695810195ff62ff5873bc5cf8d8c8.jpg,720,960,0.75,691200
2980,4cc889fcd6adafa46039dbe6831fb4b8,0,1,1,1,0,0,0,0,0,0,0,0,21,petfinder-pawpularity-score/train/4cc889fcd6adafa46039dbe6831fb4b8.jpg,467,960,0.4864583333333333,448320
2981,4cc9cb2a0e034d550e2450e55bc8135f,0,1,1,1,0,0,0,0,0,1,1,0,87,petfinder-pawpularity-score/train/4cc9cb2a0e034d550e2450e55bc8135f.jpg,720,960,0.75,691200
2982,4ccdc03a596d05d5538e846aba655bac,0,1,1,1,0,0,0,0,0,0,0,0,37,petfinder-pawpularity-score/train/4ccdc03a596d05d5538e846aba655bac.jpg,540,959,0.5630865484880083,517860
2983,4cd2c49d41d10465aaaa3fa4a893112b,0,1,1,1,0,0,0,0,1,1,0,0,36,petfinder-pawpularity-score/train/4cd2c49d41d10465aaaa3fa4a893112b.jpg,543,960,0.565625,521280
2984,4cd97076628706316197b283f8ec82f7,0,1,1,0,0,0,0,0,0,1,0,0,23,petfinder-pawpularity-score/train/4cd97076628706316197b283f8ec82f7.jpg,720,960,0.75,691200
2985,4cdb500aae132458376521c74f03a776,0,1,1,1,0,0,0,0,0,0,0,0,20,petfinder-pawpularity-score/train/4cdb500aae132458376521c74f03a776.jpg,774,960,0.80625,743040
2986,4ce160f2c16009291a5c9061a82f41a4,0,0,1,1,1,0,0,0,0,0,0,0,39,petfinder-pawpularity-score/train/4ce160f2c16009291a5c9061a82f41a4.jpg,720,960,0.75,691200
2987,4cf0fb5a2466525496070135154127f3,0,1,1,1,0,0,0,0,0,0,0,0,47,petfinder-pawpularity-score/train/4cf0fb5a2466525496070135154127f3.jpg,540,960,0.5625,518400
2988,4cf28d71a8f7c14e01d303f58623f7fe,0,1,1,1,0,0,0,0,1,1,0,0,45,petfinder-pawpularity-score/train/4cf28d71a8f7c14e01d303f58623f7fe.jpg,720,960,0.75,691200
2989,4cf60604e6b7bb11ba314c991f4e1213,0,1,1,1,0,0,0,0,0,0,0,0,55,petfinder-pawpularity-score/train/4cf60604e6b7bb11ba314c991f4e1213.jpg,720,960,0.75,691200
2990,4cfd47e679b3b073bac40e439d9d6200,0,0,1,1,0,0,0,0,0,0,0,0,3,petfinder-pawpularity-score/train/4cfd47e679b3b073bac40e439d9d6200.jpg,640,854,0.7494145199063232,546560
2991,4cfea7c5c3c73ee2662e69d972492417,0,1,1,1,0,0,0,0,1,0,0,0,32,petfinder-pawpularity-score/train/4cfea7c5c3c73ee2662e69d972492417.jpg,720,960,0.75,691200
2992,4d1cb735f7b77b68efcfa20ea61ea6b4,0,0,0,1,0,0,0,0,0,0,0,0,38,petfinder-pawpularity-score/train/4d1cb735f7b77b68efcfa20ea61ea6b4.jpg,720,960,0.75,691200
2993,4d247723f3e03f17a06fc3debba87cbc,0,0,1,1,0,0,0,0,0,0,0,1,29,petfinder-pawpularity-score/train/4d247723f3e03f17a06fc3debba87cbc.jpg,716,957,0.7481713688610241,685212
2994,4d381f36243efca3e6bde136cc71520b,0,1,1,1,0,0,0,0,0,0,0,0,33,petfinder-pawpularity-score/train/4d381f36243efca3e6bde136cc71520b.jpg,540,960,0.5625,518400
2995,4d3834e3cb7e0acaf575b21fdd4c4d7e,0,1,1,0,0,0,0,0,0,0,0,0,14,petfinder-pawpularity-score/train/4d3834e3cb7e0acaf575b21fdd4c4d7e.jpg,1280,720,1.7777777777777777,921600
2996,4d3a9166d8dedc7208676dfcf5f82a57,0,0,1,0,0,0,0,0,0,0,0,0,34,petfinder-pawpularity-score/train/4d3a9166d8dedc7208676dfcf5f82a57.jpg,467,960,0.4864583333333333,448320
2997,4d41987a604ed6f678c6924fa259272a,0,1,1,1,0,0,0,0,0,0,0,0,25,petfinder-pawpularity-score/train/4d41987a604ed6f678c6924fa259272a.jpg,1280,720,1.7777777777777777,921600
2998,4d4d6130fee068c2ca43281fcea3709b,0,1,1,1,0,0,0,0,1,1,1,0,39,petfinder-pawpularity-score/train/4d4d6130fee068c2ca43281fcea3709b.jpg,540,960,0.5625,518400
2999,4d55162f544fab7edc35122ba827d8aa,0,1,1,1,0,0,0,0,0,0,0,0,55,petfinder-pawpularity-score/train/4d55162f544fab7edc35122ba827d8aa.jpg,720,960,0.75,691200
3000,4d5934d3da7258f08d42deff18041cf9,0,0,1,0,0,0,1,0,1,1,0,0,64,petfinder-pawpularity-score/train/4d5934d3da7258f08d42deff18041cf9.jpg,1280,960,1.3333333333333333,1228800
3001,4d64b6c1888b0c4ea16ee16e6c12c48e,0,1,1,1,0,0,0,0,0,0,0,0,32,petfinder-pawpularity-score/train/4d64b6c1888b0c4ea16ee16e6c12c48e.jpg,720,960,0.75,691200
3002,4d7696032afb4f5b6ee3bc5d41148ce0,0,0,1,1,0,0,0,0,0,0,0,0,39,petfinder-pawpularity-score/train/4d7696032afb4f5b6ee3bc5d41148ce0.jpg,720,960,0.75,691200
3003,4d89a39343bd07cacf7625c903d7783a,0,0,0,1,0,0,0,0,1,1,0,1,9,petfinder-pawpularity-score/train/4d89a39343bd07cacf7625c903d7783a.jpg,720,960,0.75,691200
3004,4d96a0e2bbdeeb7b66035f9830ebd029,0,1,1,1,0,0,0,0,1,1,0,0,32,petfinder-pawpularity-score/train/4d96a0e2bbdeeb7b66035f9830ebd029.jpg,444,395,1.1240506329113924,175380
